"Código","Unidade Territorial","UF","Referência","Pessoas Elegiveis","Valor a Ser Repassado","Pessoas ELegiveis a receber R$150","Recurso destinado aos elegiveis com valor de R$150","Pessoas elegiveis a receber R$ 250","Recurso destinado aos elegiveis com valor de R$250","Pessoas Elegiveis a receber R$375","Recurso destinado aos elegiveis com valor de R$375"
"290370","BOA NOVA","BA","2021","3445","5590550.0","1289","1297800.0","1365","2271250.0","789","2016750.0"
"290380","BOA VISTA DO TUPIM","BA","2021","3283","5283300.0","1548","1563300.0","795","1304250.0","939","2411250.0"
"290390","BOM JESUS DA LAPA","BA","2021","15128","23821050.0","6483","6357600.0","4507","7224250.0","3920","9966750.0"
"290395","BOM JESUS DA SERRA","BA","2021","1842","2869675.0","711","722550.0","838","1389250.0","293","757875.0"
"290400","BONINAL","BA","2021","3070","4900825.0","1036","1030950.0","1377","2198500.0","657","1669125.0"
"290405","BONITO","BA","2021","3858","6019775.0","1212","1181400.0","1911","3028750.0","730","1801875.0"
"290410","BOQUIRA","BA","2021","3152","4940325.0","1400","1384500.0","1021","1686500.0","729","1865625.0"
"290420","BOTUPORÃ","BA","2021","2302","3503350.0","695","682350.0","1244","1957750.0","361","859500.0"
"290430","BREJÕES","BA","2021","3195","4841175.0","1351","1339350.0","1224","1968750.0","615","1527375.0"
"290440","BREJOLÂNDIA","BA","2021","2037","3162375.0","718","720000.0","987","1625500.0","331","814875.0"
"290450","BROTAS DE MACAÚBAS","BA","2021","2421","3640800.0","1095","1094850.0","913","1491750.0","412","1051500.0"
"290460","BRUMADO","BA","2021","15245","24086000.0","5651","5613450.0","6580","10743500.0","3004","7715625.0"
"290470","BUERAREMA","BA","2021","4370","6812125.0","1812","1778850.0","1636","2696500.0","921","2329125.0"
"290475","BURITIRAMA","BA","2021","3308","5155875.0","1301","1252950.0","1258","1998500.0","747","1899375.0"
"290480","CAATIBA","BA","2021","1567","2500475.0","557","555150.0","686","1119750.0","320","820500.0"
"290485","CABACEIRAS DO PARAGUAÇU","BA","2021","3192","5370750.0","1246","1241700.0","956","1588250.0","986","2531250.0"
"290490","CACHOEIRA","BA","2021","8430","12990625.0","4189","4147200.0","2129","3483750.0","2108","5348250.0"
"290500","CACULÉ","BA","2021","5145","7755400.0","1749","1716450.0","2773","4486750.0","623","1551750.0"
"290510","CAÉM","BA","2021","2205","3603900.0","938","951000.0","656","1098000.0","610","1551375.0"
"290515","CAETANOS","BA","2021","1961","3131975.0","763","760050.0","753","1221500.0","445","1146375.0"
"290520","CAETITÉ","BA","2021","11758","17806250.0","3685","3541050.0","6386","10125500.0","1675","4119375.0"
"290530","CAFARNAUM","BA","2021","3856","6173400.0","1580","1591200.0","1417","2361000.0","859","2218875.0"
"290540","CAIRU","BA","2021","4667","6704525.0","2594","2529900.0","1030","1637000.0","1042","2533125.0"
"290550","CALDEIRÃO GRANDE","BA","2021","2430","3993200.0","1142","1162200.0","547","921000.0","740","1908000.0"
"290560","CAMACAN","BA","2021","5765","9041075.0","2345","2349600.0","2229","3659000.0","1179","3016500.0"
"290570","CAMAÇARI","BA","2021","72012","111666475.0","36082","35601600.0","16816","27302750.0","19039","48621375.0"
"290580","CAMAMU","BA","2021","9508","15074650.0","4079","4025100.0","3008","4919500.0","2413","6113250.0"
"290590","CAMPO ALEGRE DE LOURDES","BA","2021","4899","7572425.0","2087","2118600.0","1982","3306000.0","829","2142375.0"
"290600","CAMPO FORMOSO","BA","2021","16921","27691875.0","5861","5835000.0","7291","12172000.0","3752","9645375.0"
"290610","CANÁPOLIS","BA","2021","1775","2829075.0","505","508200.0","1053","1758750.0","217","559875.0"
"290620","CANARANA","BA","2021","5634","9260050.0","2028","2057550.0","2386","4040000.0","1217","3151500.0"
"290630","CANAVIEIRAS","BA","2021","8899","13983425.0","4260","4258500.0","2352","3880000.0","2281","5835375.0"
"290640","CANDEAL","BA","2021","1985","3315375.0","814","831000.0","600","1003250.0","569","1478625.0"
"290650","CANDEIAS","BA","2021","20886","32686725.0","10345","10013700.0","4457","7112000.0","6056","15513375.0"
"290660","CANDIBA","BA","2021","2539","4119150.0","970","970650.0","974","1620000.0","595","1528500.0"
"290670","CÂNDIDO SALES","BA","2021","6901","10875150.0","2687","2692500.0","2890","4768500.0","1320","3401625.0"
"290680","CANSANÇÃO","BA","2021","7085","11335725.0","2618","2640150.0","3091","5150500.0","1373","3534750.0"
"290682","CANUDOS","BA","2021","3822","5909425.0","1794","1803900.0","1212","2003250.0","815","2098500.0"
"290685","CAPELA DO ALTO ALEGRE","BA","2021","2941","4630950.0","1165","1178700.0","1265","2131500.0","510","1316250.0"
"290687","CAPIM GROSSO","BA","2021","8754","13923575.0","3681","3673500.0","2999","4921500.0","2070","5314125.0"
"290689","CARAÍBAS","BA","2021","2050","3169150.0","763","766650.0","987","1630500.0","300","771000.0"
"290690","CARAVELAS","BA","2021","4583","7452325.0","1802","1774050.0","1535","2508000.0","1239","3155625.0"
"290700","CARDEAL DA SILVA","BA","2021","2024","3475475.0","776","757650.0","503","824250.0","744","1890375.0"
"290710","CARINHANHA","BA","2021","6051","9456175.0","2741","2704650.0","1914","3191500.0","1379","3525000.0"
"290720","CASA NOVA","BA","2021","15410","23550000.0","6719","6443100.0","4743","7606500.0","3689","9075375.0"
"290730","CASTRO ALVES","BA","2021","6771","10859675.0","3070","3086400.0","1933","3231000.0","1767","4540125.0"
"290740","CATOLÂNDIA","BA","2021","634","1018825.0","275","274950.0","204","338500.0","155","405375.0"
"290750","CATU","BA","2021","12365","19597300.0","5127","5077050.0","4340","7108000.0","2878","7383000.0"
"290755","CATURAMA","BA","2021","1797","2477475.0","532","481350.0","1043","1542500.0","219","449250.0"
"290760","CENTRAL","BA","2021","4139","6512925.0","1393","1383300.0","2107","3489500.0","635","1634250.0"
"290770","CHORROCHÓ","BA","2021","1780","2745100.0","787","772350.0","539","865750.0","452","1103250.0"
"290780","CÍCERO DANTAS","BA","2021","8666","13632525.0","3629","3618300.0","3159","5222000.0","1875","4783125.0"
"290790","CIPÓ","BA","2021","4581","6970700.0","2108","2064750.0","1458","2363500.0","1012","2535375.0"
"290800","COARACI","BA","2021","5805","9397300.0","2552","2558850.0","1667","2770500.0","1585","4064250.0"
"290810","COCOS","BA","2021","4032","6595075.0","1638","1626450.0","1295","2136250.0","1092","2823000.0"
"290820","CONCEIÇÃO DA FEIRA","BA","2021","5006","8372750.0","2038","1998000.0","1281","2085750.0","1685","4284375.0"
"290830","CONCEIÇÃO DO ALMEIDA","BA","2021","3803","5866300.0","1850","1833000.0","1007","1634000.0","940","2386125.0"
"290840","CONCEIÇÃO DO COITÉ","BA","2021","18854","30845125.0","7167","7227600.0","7089","11808000.0","4585","11778000.0"
"290850","CONCEIÇÃO DO JACUÍPE","BA","2021","8159","12954475.0","4021","3970350.0","1588","2580500.0","2535","6376875.0"
"290860","CONDE","BA","2021","6636","10714900.0","2930","2956500.0","1953","3240750.0","1749","4507875.0"
"290870","CONDEÚBA","BA","2021","3220","4984950.0","1073","1086450.0","1759","2897250.0","387","999000.0"
"290880","CONTENDAS DO SINCORÁ","BA","2021","1331","2114500.0","524","529500.0","546","912250.0","259","669375.0"
"290890","CORAÇÃO DE MARIA","BA","2021","7040","11238275.0","3745","3768000.0","1078","1797500.0","2212","5664750.0"
"290900","CORDEIROS","BA","2021","1727","2672125.0","492","481350.0","1021","1660000.0","213","529125.0"
"290910","CORIBE","BA","2021","2877","4621675.0","1165","1179600.0","1075","1801750.0","636","1636875.0"
"290920","CORONEL JOÃO SÁ","BA","2021","3812","6043775.0","1741","1733400.0","1102","1827750.0","968","2479500.0"
"290930","CORRENTINA","BA","2021","6290","9840825.0","2459","2454150.0","2637","4345500.0","1192","3034875.0"
"290940","COTEGIPE","BA","2021","2887","4760375.0","1055","1046250.0","1043","1715000.0","772","1976250.0"
"290950","CRAVOLÂNDIA","BA","2021","1141","1787300.0","461","463350.0","454","742250.0","225","578625.0"
"290960","CRISÓPOLIS","BA","2021","5326","8402725.0","2169","2196750.0","2158","3630750.0","999","2569125.0"
"290970","CRISTÓPOLIS","BA","2021","3022","4774750.0","928","930000.0","1715","2861500.0","378","976125.0"
"290980","CRUZ DAS ALMAS","BA","2021","15755","24097625.0","7151","7014900.0","4826","7703000.0","3763","9346125.0"
"290990","CURAÇÁ","BA","2021","7486","11441575.0","3479","3456450.0","2315","3753000.0","1678","4214625.0"
"291000","DÁRIO MEIRA","BA","2021","2504","4101875.0","969","970050.0","894","1491500.0","639","1634625.0"
"291005","DIAS D´ÁVILA","BA","2021","18307","29534175.0","8482","8231400.0","4033","6493750.0","5771","14769375.0"
"291010","DOM BASÍLIO","BA","2021","2230","3543625.0","602","611250.0","1384","2297500.0","244","633375.0"
"291020","DOM MACEDO COSTA","BA","2021","974","1561025.0","374","375900.0","397","659000.0","203","525000.0"
"291030","ELÍSIO MEDRADO","BA","2021","1892","3016350.0","617","625350.0","978","1626750.0","295","762750.0"
"291040","ENCRUZILHADA","BA","2021","4528","7311500.0","1700","1719600.0","1897","3185000.0","929","2401125.0"
"291050","ENTRE RIOS","BA","2021","11047","17392800.0","5163","5113650.0","3111","5133750.0","2771","7131000.0"
"291060","ESPLANADA","BA","2021","7841","12230425.0","3397","3299550.0","2604","4272250.0","1835","4644000.0"
"291070","EUCLIDES DA CUNHA","BA","2021","13133","21005000.0","5607","5698050.0","4586","7693500.0","2933","7598625.0"
"291072","EUNÁPOLIS","BA","2021","26512","41743075.0","11226","10920000.0","8444","13651000.0","6821","17090250.0"
"291075","FÁTIMA","BA","2021","4751","7403350.0","1906","1913400.0","1989","3302250.0","855","2184750.0"
"291077","FEIRA DA MATA","BA","2021","1571","2273325.0","645","631950.0","707","1115500.0","219","525375.0"
"291080","FEIRA DE SANTANA","BA","2021","149773","234437375.0","65843","65405850.0","48519","78719000.0","35298","90114750.0"
"291085","FILADÉLFIA","BA","2021","3902","6216900.0","1611","1616700.0","1390","2321750.0","898","2271375.0"
"291090","FIRMINO ALVES","BA","2021","1325","2026775.0","690","674700.0","265","429500.0","370","922125.0"
"291100","FLORESTA AZUL","BA","2021","2330","3676525.0","1024","1009950.0","744","1249500.0","558","1412625.0"
"291110","FORMOSA DO RIO PRETO","BA","2021","5744","9501675.0","2100","2049900.0","1916","3130000.0","1725","4312875.0"
"291120","GANDU","BA","2021","8516","13315725.0","4159","4190100.0","2264","3762000.0","2091","5356125.0"
"291125","GAVIÃO","BA","2021","1494","2185275.0","897","896700.0","277","463500.0","320","823875.0"
"291130","GENTIO DO OURO","BA","2021","1888","2924375.0","746","755250.0","815","1339750.0","326","826125.0"
"291140","GLÓRIA","BA","2021","3428","5660000.0","1021","1009650.0","1619","2613750.0","780","2026125.0"
"291150","GONGOGI","BA","2021","1478","2346725.0","724","721650.0","259","415250.0","493","1202250.0"
"291160","GOVERNADOR MANGABEIRA","BA","2021","4710","7561325.0","1650","1633200.0","2070","3384250.0","982","2531250.0"
"291165","GUAJERU","BA","2021","1041","1557525.0","363","354900.0","510","785000.0","165","414375.0"
"291170","GUANAMBI","BA","2021","19945","30916325.0","7763","7632750.0","8161","13125250.0","3993","10117125.0"
"291180","GUARATINGA","BA","2021","4951","7802575.0","2184","2184000.0","1561","2551500.0","1203","3057750.0"
"291185","HELIÓPOLIS","BA","2021","2993","4833500.0","1106","1113750.0","1284","2152000.0","602","1565250.0"
"291190","IAÇU","BA","2021","6211","10042725.0","2869","2859000.0","1511","2502750.0","1827","4671375.0"
"291200","IBIASSUCÊ","BA","2021","2052","3218750.0","553","550500.0","1286","2117250.0","211","548250.0"
"291210","IBICARAÍ","BA","2021","6152","9557425.0","3025","3003150.0","1493","2406000.0","1632","4143375.0"
"291220","IBICOARA","BA","2021","4074","6217400.0","1555","1456800.0","1561","2473250.0","946","2246250.0"
"291230","IBICUÍ","BA","2021","3617","5808400.0","1719","1726800.0","908","1515250.0","990","2558625.0"
"291240","IBIPEBA","BA","2021","4062","6482300.0","1720","1741800.0","1434","2391500.0","906","2340750.0"
"291250","IBIPITANGA","BA","2021","3137","4950250.0","931","942000.0","1868","3145750.0","337","859125.0"
"291260","IBIQUERA","BA","2021","783","1243675.0","372","378900.0","210","341500.0","200","520125.0"
"291270","IBIRAPITANGA","BA","2021","5987","9799125.0","2498","2508000.0","1837","3063250.0","1651","4222125.0"
"291280","IBIRAPUÃ","BA","2021","1868","3010025.0","786","766650.0","557","920000.0","524","1319250.0"
"291290","IBIRATAIA","BA","2021","4963","8000650.0","1863","1865250.0","1984","3287500.0","1112","2835000.0"
"291300","IBITIARA","BA","2021","2822","4437350.0","1104","1125600.0","1220","2040000.0","496","1266750.0"
"291310","IBITITÁ","BA","2021","4304","6966525.0","1608","1630950.0","1804","3023750.0","892","2307000.0"
"291320","IBOTIRAMA","BA","2021","5921","8970150.0","2328","2205450.0","2117","3267750.0","1308","3252000.0"
"291330","ICHU","BA","2021","1280","2097600.0","468","476550.0","506","834750.0","304","784500.0"
"291340","IGAPORÃ","BA","2021","3491","5554325.0","1191","1182000.0","1599","2594000.0","696","1768500.0"
"291345","IGRAPIÚNA","BA","2021","2872","4781175.0","1110","1110300.0","910","1501500.0","850","2164875.0"
"291350","IGUAÍ","BA","2021","4417","6684825.0","2030","1982850.0","1278","2042750.0","1107","2650125.0"
"291360","ILHÉUS","BA","2021","48577","75126200.0","24227","23902050.0","11720","19105000.0","12580","32023125.0"
"291370","INHAMBUPE","BA","2021","9561","15520725.0","3964","3980850.0","3185","5313000.0","2401","6203250.0"
"291380","IPECAETÁ","BA","2021","2671","4262775.0","1114","1092150.0","862","1415250.0","695","1753125.0"
"291390","IPIAÚ","BA","2021","11256","18113950.0","5198","5170050.0","2783","4541000.0","3268","8386500.0"
"291400","IPIRÁ","BA","2021","15971","25294475.0","7078","7072300.0","5059","8368750.0","3822","9829875.0"
"291410","IPUPIARA","BA","2021","1653","2634650.0","649","649950.0","648","1073000.0","356","911250.0"
"291420","IRAJUBA","BA","2021","1243","1927900.0","631","635100.0","320","538750.0","291","752250.0"
"291430","IRAMAIA","BA","2021","2207","3451725.0","901","874050.0","780","1265500.0","525","1306125.0"
"291440","IRAQUARA","BA","2021","5416","8802975.0","1970","1994100.0","2313","3895750.0","1133","2905875.0"
"291450","IRARÁ","BA","2021","6113","9933950.0","2881","2902200.0","1469","2477750.0","1759","4547250.0"
"291460","IRECÊ","BA","2021","17665","28565775.0","7433","7452600.0","5537","9088750.0","4679","11995875.0"
"291465","ITABELA","BA","2021","7374","12145650.0","3305","3273000.0","1646","2690750.0","2415","6166875.0"
"291470","ITABERABA","BA","2021","17023","27088525.0","8137","8127450.0","4086","6714500.0","4795","12224625.0"
"291480","ITABUNA","BA","2021","48521","75310425.0","22738","22483200.0","13781","22315750.0","11963","30430500.0"
"291490","ITACARÉ","BA","2021","7038","10363725.0","3902","3777450.0","1335","2117000.0","1794","4458000.0"
"291500","ITAETÉ","BA","2021","2844","4458225.0","1390","1360650.0","585","950250.0","868","2139375.0"
"291510","ITAGI","BA","2021","2780","4457775.0","1269","1288950.0","825","1395750.0","686","1772625.0"
"291520","ITAGIBÁ","BA","2021","3597","5863875.0","1486","1477350.0","1120","1852250.0","989","2528250.0"
"291530","ITAGIMIRIM","BA","2021","1796","2909475.0","702","684900.0","574","913500.0","519","1297875.0"
"291535","ITAGUAÇU DA BAHIA","BA","2021","2719","4322450.0","969","966450.0","1207","1983750.0","541","1368375.0"
"291540","ITAJU DO COLÔNIA","BA","2021","1347","2197625.0","631","627450.0","271","440750.0","441","1126125.0"
"291550","ITAJUÍPE","BA","2021","5361","8535900.0","2430","2415000.0","1511","2491000.0","1417","3625500.0"
"291560","ITAMARAJU","BA","2021","17139","27177325.0","7656","7507050.0","4971","8158000.0","4483","11447250.0"
"291570","ITAMARI","BA","2021","2066","3302950.0","935","934950.0","585","964750.0","546","1402125.0"
"291580","ITAMBÉ","BA","2021","5574","9167725.0","2097","2070600.0","1943","3187250.0","1534","3900750.0"
"291590","ITANAGRA","BA","2021","1658","2732350.0","719","690600.0","366","595000.0","571","1443750.0"
"291600","ITANHÉM","BA","2021","5420","8307200.0","2469","2519700.0","1968","3248500.0","981","2533875.0"
"291610","ITAPARICA","BA","2021","4110","6232200.0","2095","2071500.0","983","1597000.0","1031","2554500.0"
"291620","ITAPÉ","BA","2021","2347","3851075.0","979","945000.0","589","962500.0","776","1939125.0"
"291630","ITAPEBI","BA","2021","2758","4484450.0","1211","1158150.0","684","1119750.0","859","2197500.0"
"291640","ITAPETINGA","BA","2021","14262","23160375.0","5640","5568900.0","4787","7836500.0","3818","9726375.0"
"291650","ITAPICURU","BA","2021","8994","14679575.0","3782","3849750.0","2959","5004500.0","2249","5809500.0"
"291660","ITAPITANGA","BA","2021","1796","2797475.0","743","751350.0","704","1161000.0","346","882375.0"
"291670","ITAQUARA","BA","2021","2130","3409100.0","822","835350.0","894","1510000.0","413","1062750.0"
"291680","ITARANTIM","BA","2021","4280","6782725.0","1769","1694100.0","1325","2125000.0","1181","2959500.0"
"291685","ITATIM","BA","2021","4414","7348000.0","1905","1932750.0","1166","1940000.0","1343","3474000.0"
"291690","ITIRUÇU","BA","2021","3071","5005125.0","1229","1238250.0","1040","1731000.0","800","2028000.0"
"291700","ITIÚBA","BA","2021","7782","12338275.0","2924","2927100.0","3372","5624750.0","1481","3772500.0"
"291710","ITORORÓ","BA","2021","4422","6990725.0","1982","1969650.0","1374","2282750.0","1059","2729625.0"
"291720","ITUAÇU","BA","2021","4560","7272925.0","1326","1346850.0","2712","4576750.0","522","1348125.0"
"291730","ITUBERÁ","BA","2021","6218","10053250.0","2730","2728800.0","1798","2983250.0","1685","4323750.0"
"291733","IUIÚ","BA","2021","2349","3746100.0","961","975600.0","840","1395000.0","547","1371750.0"
"291735","JABORANDI","BA","2021","1871","2946575.0","650","654750.0","931","1544250.0","289","743625.0"
"291740","JACARACI","BA","2021","2825","4314525.0","943","937650.0","1566","2581000.0","315","793500.0"
"291750","JACOBINA","BA","2021","21862","34558475.0","9878","9900750.0","6543","10687000.0","5424","13941750.0"
"291760","JAGUAQUARA","BA","2021","12862","20468275.0","4896","4944600.0","5466","9097250.0","2499","6419625.0"
"291770","JAGUARARI","BA","2021","7082","10619550.0","2902","2794650.0","2754","4370250.0","1421","3444375.0"
"291780","JAGUARIPE","BA","2021","3704","5834625.0","1653","1660050.0","1185","1956500.0","864","2206125.0"
"291790","JANDAÍRA","BA","2021","2563","4092875.0","961","940050.0","1027","1686250.0","574","1458000.0"
"291800","JEQUIÉ","BA","2021","39658","61784725.0","17780","17609550.0","12472","20230500.0","9389","23903625.0"
"291810","JEREMOABO","BA","2021","10993","17535625.0","5110","5155200.0","3066","5101250.0","2811","7267125.0"
"291820","JIQUIRIÇÁ","BA","2021","3223","5166950.0","1247","1248300.0","1262","2097750.0","712","1816500.0"
"291830","JITAÚNA","BA","2021","3993","6335775.0","1812","1801500.0","1168","1969000.0","1012","2560125.0"
"291835","JOÃO DOURADO","BA","2021","6069","10193500.0","1561","1576800.0","3416","5796250.0","1088","2812500.0"
"291840","JUAZEIRO","BA","2021","53890","84922175.0","23859","23356500.0","15604","25293250.0","14225","35952000.0"
"291845","JUCURUÇU","BA","2021","2232","3493975.0","920","932400.0","895","1499500.0","417","1059375.0"
"291850","JUSSARA","BA","2021","3788","5954100.0","1340","1306350.0","1705","2779750.0","740","1861500.0"
"291855","JUSSARI","BA","2021","1456","2295600.0","774","781200.0","259","422250.0","422","1086750.0"
"291860","JUSSIAPE","BA","2021","1618","2561175.0","396","396600.0","1058","1752000.0","164","410625.0"
"291870","LAFAIETE COUTINHO","BA","2021","832","1233225.0","342","329850.0","336","528750.0","154","374625.0"
"291875","LAGOA REAL","BA","2021","1938","2971000.0","652","650700.0","1042","1697750.0","243","618750.0"
"291880","LAJE","BA","2021","5791","9220300.0","2196","2214300.0","2348","3844250.0","1243","3157500.0"
"291890","LAJEDÃO","BA","2021","1297","1901450.0","592","542250.0","374","575750.0","330","781500.0"
"291900","LAJEDINHO","BA","2021","864","1366125.0","401","407250.0","265","443500.0","197","513000.0"
"291905","LAJEDO DO TABOCAL","BA","2021","1817","2851050.0","684","685050.0","807","1331250.0","326","834000.0"
